country,indicator,sex,classification1,classification2,year,value
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Female,"Age (Youth, adults): 15-64","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2019,11.093
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Female,"Age (Youth, adults): 15-64","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2019,592.699
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Female,"Age (Youth, adults): 15-64","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2019,676.177
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Female,"Age (Youth, adults): 15-24",Economic activity (Aggregate): Total,2019,237.911
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Female,"Age (Youth, adults): 15-24",Economic activity (Aggregate): Agriculture,2019,15.404
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Female,"Age (Youth, adults): 15-24",Economic activity (Aggregate): Manufacturing,2019,95.642
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Female,"Age (Youth, adults): 15-24",Economic activity (Aggregate): Construction,2019,1.506
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Female,"Age (Youth, adults): 15-24","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2019,85.204
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Female,"Age (Youth, adults): 15-24","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2019,39.46
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Female,"Age (Youth, adults): 25+",Economic activity (Aggregate): Total,2019,2573.885
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Female,"Age (Youth, adults): 25+",Economic activity (Aggregate): Agriculture,2019,723.287
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Female,"Age (Youth, adults): 25+",Economic activity (Aggregate): Manufacturing,2019,623.985
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Female,"Age (Youth, adults): 25+",Economic activity (Aggregate): Construction,2019,16.085
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Female,"Age (Youth, adults): 25+","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2019,10.853
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Female,"Age (Youth, adults): 25+","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2019,541.31
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Female,"Age (Youth, adults): 25+","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2019,658.366
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15+",Economic activity (ISIC-Rev.4): Total,2019,8180.693
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15+",Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,2019,2071.94
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15+",Economic activity (ISIC-Rev.4): B. Mining and quarrying,2019,60.902
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15+",Economic activity (ISIC-Rev.4): C. Manufacturing,2019,1504.314
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",2019,24.82
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",2019,26.896
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15+",Economic activity (ISIC-Rev.4): F. Construction,2019,641.488
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15+",Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,2019,1134.496
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15+",Economic activity (ISIC-Rev.4): H. Transportation and storage,2019,514.469
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15+",Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,2019,232.344
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15+",Economic activity (ISIC-Rev.4): J. Information and communication,2019,64.382
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15+",Economic activity (ISIC-Rev.4): K. Financial and insurance activities,2019,187.933
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15+",Economic activity (ISIC-Rev.4): L. Real estate activities,2019,13.453
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",2019,90.317
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15+",Economic activity (ISIC-Rev.4): N. Administrative and support service activities,2019,205.009
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15+",Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,2019,436.175
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15+",Economic activity (ISIC-Rev.4): P. Education,2019,425.931
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15+",Economic activity (ISIC-Rev.4): Q. Human health and social work activities,2019,169.232
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",2019,48.49
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15+",Economic activity (ISIC-Rev.4): S. Other service activities,2019,135.247
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15+",Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,2019,186.97
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15+",Economic activity (ISIC-Rev.4): U. Activities of extraterritorial organizations and bodies,2019,5.885
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-64",Economic activity (ISIC-Rev.4): Total,2019,7593.643
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-64",Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,2019,1793.613
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-64",Economic activity (ISIC-Rev.4): B. Mining and quarrying,2019,58.988
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-64",Economic activity (ISIC-Rev.4): C. Manufacturing,2019,1427.472
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-64","Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",2019,24.82
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-64","Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",2019,26.231
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-64",Economic activity (ISIC-Rev.4): F. Construction,2019,620.831
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-64",Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,2019,1036.668
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-64",Economic activity (ISIC-Rev.4): H. Transportation and storage,2019,499.357
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-64",Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,2019,219.443
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-64",Economic activity (ISIC-Rev.4): J. Information and communication,2019,62.786
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-64",Economic activity (ISIC-Rev.4): K. Financial and insurance activities,2019,186.393
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-64",Economic activity (ISIC-Rev.4): L. Real estate activities,2019,11.659
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-64","Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",2019,85.446
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-64",Economic activity (ISIC-Rev.4): N. Administrative and support service activities,2019,196.394
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-64",Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,2019,432.121
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-64",Economic activity (ISIC-Rev.4): P. Education,2019,414.336
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-64",Economic activity (ISIC-Rev.4): Q. Human health and social work activities,2019,162.986
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-64","Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",2019,44.247
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-64",Economic activity (ISIC-Rev.4): S. Other service activities,2019,122.443
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-64",Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,2019,161.521
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-24",Economic activity (ISIC-Rev.4): Total,2019,735.501
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-24",Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,2019,98.488
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-24",Economic activity (ISIC-Rev.4): B. Mining and quarrying,2019,5.783
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-24",Economic activity (ISIC-Rev.4): C. Manufacturing,2019,196.028
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",2019,2.055
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",2019,1.429
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-24",Economic activity (ISIC-Rev.4): F. Construction,2019,70.429
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-24",Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,2019,141.938
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-24",Economic activity (ISIC-Rev.4): H. Transportation and storage,2019,39.374
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-24",Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,2019,27.159
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-24",Economic activity (ISIC-Rev.4): J. Information and communication,2019,12.299
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-24",Economic activity (ISIC-Rev.4): K. Financial and insurance activities,2019,33.654
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-24",Economic activity (ISIC-Rev.4): L. Real estate activities,2019,1.182
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",2019,11.852
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-24",Economic activity (ISIC-Rev.4): N. Administrative and support service activities,2019,15.214
Sri Lanka,"Employment By Sex, Age And Economic Activity (Thousands)",Total,"Age (Youth, adults): 15-24",Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,2019,13.821
